Date,tbl_liquidity_index,tbl_liquidity_30d_change,S&P 500,Bitcoin
2024-02-10,53.4966171,-0.49058,5026.61,47771.28
2024-02-09,53.3699916,0.184335,5026.61,47147.2
2024-02-08,53.0375877,0.68045,4997.91,45301.57
2024-02-07,53.2486251,0.993481,4995.06,44318.22
2024-02-06,52.8857939,0.514524,4954.23,43084.67
2024-02-05,52.769257,0.397987,4942.81,42658.67
2024-02-04,53.2352068,0.519497,4958.61,42583.58
2024-02-03,53.2352068,1.255968,4958.61,42992.25
2024-02-02,52.9126946,1.173216,4958.61,43185.86
2024-02-01,52.1860506,0.804454,4906.19,43075.77
2024-01-31,53.1237357,-0.05155,4845.65,42582.61
2024-01-30,53.4840516,-0.04739,4924.97,42952.61
2024-01-29,53.0742586,-0.45718,4927.93,43288.25
2024-01-28,53.8549546,0.327846,4890.97,42035.59
2024-01-27,53.8549546,0.002997,4890.97,42120.06
2024-01-26,53.8208336,0.051913,4890.97,41816.87
2024-01-25,52.9994269,-0.30362,4894.16,39933.81
2024-01-24,53.0619942,-0.78226,4868.55,40077.07
2024-01-23,52.9021376,-0.90937,4864.6,39845.55
2024-01-22,52.9796009,-0.8319,4850.43,39507.37
2024-01-21,53.2112092,-0.55512,4839.81,41545.78
2024-01-20,53.2112092,-0.4323,4839.81,41665.58
2024-01-19,53.1289659,-0.4442,4839.81,41618.41
2024-01-18,52.8140393,-0.32658,4780.94,41262.06
2024-01-17,53.2231942,0.885978,4739.21,42742.65
2024-01-16,52.2126311,-0.51018,4765.98,43154.94
2024-01-15,53.3916379,0.668828,4783.83,42511.97
2024-01-14,53.4079747,0.740087,4783.83,41796.27
2024-01-13,53.4079747,1.058648,4783.83,42842.38
2024-01-12,53.3432279,0.573329,4783.83,42853.17
2024-01-11,53.9872004,1.911268,4780.24,46368.59
2024-01-10,53.1856569,2.253214,4783.45,46627.78
2024-01-09,52.3571378,0.782988,4756.5,46139.73
2024-01-08,52.2551443,0.680994,4763.54,46970.5
2024-01-07,52.3712703,0.903637,4697.24,43943.1
2024-01-06,52.3712703,1.83908,4697.24,43989.19
2024-01-05,52.7157099,1.439436,4697.24,44162.69
2024-01-04,51.9792384,0.995261,4688.68,44179.92
2024-01-03,51.7394782,-0.17586,4704.81,42848.18
2024-01-02,51.3815965,-1.57825,4742.83,44957.97
2024-01-01,53.1752839,0.21544,4769.83,44167.33
2023-12-31,53.5314435,0.516119,4769.83,42265.19
2023-12-30,53.5314435,0.600893,4769.83,42156.9
2023-12-29,53.5271088,0.076432,4769.83,42099.4
2023-12-28,53.8519578,-0.04785,4783.35,42627.85
2023-12-27,53.7689205,0.024274,4781.58,43442.85
2023-12-26,53.3030511,-0.53619,4774.75,42520.4
2023-12-25,53.8442579,0.00502,4754.63,43613.14
2023-12-24,53.8115045,-0.00315,4754.63,43016.12
2023-12-23,53.8115045,0.48857,4754.63,43739.54
2023-12-22,53.7663327,0.228106,4754.63,43997.9
2023-12-21,53.6435078,0.044651,4746.75,43869.15
2023-12-20,53.5731653,0.460173,4698.35,43652.25
2023-12-19,53.1406211,-0.13144,4768.37,42270.53
2023-12-18,52.3372161,-0.93484,4740.56,42623.54
2023-12-17,52.7228102,-0.46678,4719.19,41364.67
2023-12-16,52.7228102,0.148348,4719.19,42240.12
2023-12-15,52.6678876,0.887784,4719.19,41929.76
2023-12-14,52.3493262,0.52726,4719.55,43023.97
2023-12-13,52.7698992,1.425287,4707.09,42890.74
2023-12-12,52.0759327,-0.20278,4643.7,41450.22
2023-12-11,50.9324426,-1.34627,4622.44,41243.83
2023-12-10,51.5741498,-0.95256,4604.37,43779.7
2023-12-09,51.5741498,-1.52772,4604.37,43725.99
2023-12-08,51.4676335,-1.72655,4604.37,44166.6
2023-12-07,50.5321902,-2.37901,4585.59,43292.66
2023-12-06,51.2762737,-1.50597,4549.34,43746.45
2023-12-05,50.9839774,-2.28963,4567.18,44080.65
2023-12-04,51.91534,-1.35827,4569.78,41980.1
2023-12-03,52.9598441,-0.56744,4594.63,39978.39
2023-12-02,52.9598441,-0.03874,4594.63,39476.33
2023-12-01,53.0153249,0.466566,4594.63,38688.75
2023-11-30,52.9305504,1.409896,4567.8,37712.75
2023-11-29,53.4506767,2.689432,4550.58,37858.49
2023-11-28,53.8998095,2.81525,4554.89,37831.09
2023-11-27,53.7446466,2.660087,4550.43,37254.17
2023-11-26,53.839238,2.846751,4559.34,37479.12
2023-11-25,53.839238,3.136879,4559.34,37796.79
2023-11-24,53.8146591,2.997543,4559.34,37720.28
2023-11-23,53.3229348,1.630755,4556.62,37289.62
2023-11-22,53.5382266,2.219086,4556.62,37432.34
2023-11-21,53.598857,2.903806,4538.19,35813.81
2023-11-20,53.1129925,2.417941,4547.38,37476.96
2023-11-19,53.2720578,2.427082,4514.02,37386.55
2023-11-18,53.2720578,2.497808,4514.02,36585.7
2023-11-17,53.1895931,1.936406,4514.02,36596.68
2023-11-16,52.5744626,1.321236,4508.24,36154.77
2023-11-15,51.7801037,0.205124,4502.88,37880.58
2023-11-14,51.8220665,-0.0478,4495.7,35537.64
2023-11-13,51.3446118,-0.52525,4411.55,36502.36
2023-11-12,52.2787098,0.614632,4415.24,37054.52
2023-11-11,52.2787098,0.361581,4415.24,37138.05
2023-11-10,52.5267086,0.441621,4415.24,37313.97
2023-11-09,53.1018654,2.250479,4347.35,36693.12
2023-11-08,53.194185,1.239075,4382.78,35655.28
2023-11-07,52.9112035,1.156737,4378.38,35443.56
2023-11-06,52.7822459,1.027779,4365.98,35037.37
2023-11-05,53.2736102,1.658469,4358.34,35049.36
2023-11-04,53.2736102,2.326658,4358.34,35082.2
2023-11-03,53.5272833,2.684431,4358.34,34732.33
2023-11-02,52.9985878,3.777803,4317.78,34938.24
2023-11-01,52.5487587,1.149424,4237.86,35437.25
2023-10-31,51.5206544,-1.98722,4193.8,34667.78
2023-10-30,50.7612446,-2.63492,4166.82,34502.36
2023-10-29,51.0845593,-2.29426,4117.37,34538.48
2023-10-28,51.0845593,-2.05302,4117.37,34089.58
2023-10-27,50.9924874,-1.64917,4117.37,33909.8
2023-10-26,50.7023593,-2.54487,4137.23,34156.65
2023-10-25,50.8171162,-2.13179,4186.77,34502.82
2023-10-24,51.6921795,-3.57612,4247.68,33901.53
2023-10-23,51.3191407,-3.94916,4217.04,33086.23
2023-10-22,50.6950511,-4.33719,4224.16,29993.9
2023-10-21,50.6950511,-3.36867,4224.16,29918.41
2023-10-20,50.8449753,-4.52791,4224.16,29682.95
2023-10-19,50.7742494,-3.89181,4278,28719.81
2023-10-18,51.2531875,-3.61354,4314.6,28328.34
2023-10-17,51.2532269,-4.00347,4373.2,28415.75
2023-10-16,51.5749799,-3.68172,4373.63,28519.47
2023-10-15,51.8698622,-3.39501,4327.78,27159.65
2023-10-14,51.8698622,-3.30217,4327.78,26861.71
2023-10-13,51.6640775,-3.03546,4327.78,26862.38
2023-10-12,51.9171292,-2.0597,4349.61,26756.8
2023-10-11,52.0850872,-1.67924,4376.95,26873.32
2023-10-10,50.8513866,-3.24354,4358.24,27391.02
2023-10-09,51.9551095,-2.13982,4335.66,27583.68
2023-10-08,51.7544665,-2.44199,4308.5,27935.09
2023-10-07,51.7544665,-2.29818,4308.5,27968.84
2023-10-06,51.6151412,-1.75677,4308.5,27946.6
2023-10-05,50.9469526,-2.48217,4258.19,27415.91
2023-10-04,50.8428519,-3.58791,4263.75,27799.39
2023-10-03,49.2207845,-5.22715,4229.45,27429.98
2023-10-02,51.3993345,-3.0486,4288.39,27530.78
2023-10-01,53.5078713,-1.03822,4288.05,27983.75
2023-09-30,53.3961606,-0.19637,4288.05,26967.92
2023-09-29,53.3788237,0.043066,4288.05,26911.72
2023-09-28,53.1375794,-0.03828,4299.7,27021.55
2023-09-27,52.641659,-0.28936,4274.51,26352.72
2023-09-26,53.2472302,0.361533,4273.53,26217.25
2023-09-25,52.9489043,0.063208,4337.44,26298.48
2023-09-24,55.2682996,2.44539,4320.06,26256.83
2023-09-23,55.2682996,3.256585,4320.06,26579.39
2023-09-22,55.0322417,3.050553,4320.06,26579.57
2023-09-21,54.063726,3.307429,4330,26567.63
2023-09-20,55.3728883,5.335051,4402.2,27132.01
2023-09-19,54.6660561,3.19262,4443.95,27211.12
2023-09-18,54.866729,3.393292,4453.53,26754.28
2023-09-17,55.2566999,3.999057,4450.32,26534.19
2023-09-16,55.2566999,4.25596,4450.32,26568.28
2023-09-15,55.2648686,3.813458,4450.32,26608.69
2023-09-14,55.172037,4.244794,4505.1,26539.67
2023-09-13,54.6995342,3.623257,4467.44,26228.32
2023-09-12,53.9768266,1.775649,4461.9,25833.34
2023-09-11,53.764324,1.563147,4487.46,25162.66
2023-09-10,54.0949299,1.919169,4457.49,25832.23
2023-09-09,54.0949299,1.414591,4457.49,25895.68
2023-09-08,54.1964532,1.743753,4457.49,25905.65
2023-09-07,54.0526426,2.460644,4451.14,26240.19
2023-09-06,53.3719103,1.928293,4465.48,25753.24
2023-09-05,53.4291218,1.287296,4496.83,25779.98
2023-09-04,54.4307625,2.288937,4515.77,25812.42
2023-09-03,54.4479378,2.638498,4515.77,25969.57
2023-09-02,54.4479378,3.816356,4515.77,25868.8
2023-09-01,54.5460917,2.56162,4515.77,25800.72
2023-08-31,53.5925282,2.002131,4507.66,25931.47
2023-08-30,53.3357579,0.892383,4514.87,27297.27
2023-08-29,53.1758559,0.401591,4497.63,27727.39
2023-08-28,52.9310228,0.156758,4433.31,26106.15
2023-08-27,52.8856968,0.040865,4405.71,26089.69
2023-08-26,52.8856968,0.142117,4405.71,26008.46
2023-08-25,52.8229098,-1.16197,4405.71,26047.67
2023-08-24,52.0117142,-0.6874,4376.31,26162.37
2023-08-23,51.9816889,-1.13599,4436.01,26431.64
2023-08-22,50.7562972,-2.91412,4387.55,26031.66
2023-08-21,50.0378378,-3.63258,4399.77,26124.14
2023-08-20,51.4734366,-2.37714,4369.71,26189.58
2023-08-19,51.4734366,-1.75803,4369.71,26096.2
2023-08-18,51.2576429,-2.84783,4369.71,26049.56
2023-08-17,51.0007396,-2.456,4370.36,26664.55
2023-08-16,51.451411,-1.9344,4404.33,28701.78
2023-08-15,50.9272426,-2.55213,4437.86,29170.35
2023-08-14,51.0762776,-2.40309,4489.72,29408.44
2023-08-13,52.2011774,-1.39277,4464.05,29282.91
2023-08-12,52.2011774,-1.41892,4464.05,29415.96
2023-08-11,52.1757609,-0.98523,4464.05,29397.72
2023-08-10,52.6803387,1.521639,4468.83,29429.59
2023-08-09,52.4527002,2.012705,4467.71,29561.49
2023-08-08,51.5919987,1.115085,4499.38,29765.49
2023-08-07,51.4436172,0.966703,4518.44,29180.58
2023-08-06,52.1418256,1.740164,4478.03,29041.86
2023-08-05,52.1418256,2.486028,4478.03,29042.13
2023-08-04,51.8094393,-0.88692,4478.03,29074.09
2023-08-03,50.6315817,-1.99379,4501.89,29178.68
2023-08-02,51.984472,-0.62364,4513.39,29151.96
2023-08-01,51.590397,-1.14606,4576.73,29675.73
2023-07-31,52.4433744,-0.29309,4588.96,29230.11
2023-07-30,52.7742647,0.165484,4582.23,29275.31
2023-07-29,52.7742647,0.463333,4582.23,29356.92
2023-07-28,52.844832,-0.3702,4582.23,29319.25
2023-07-27,52.7435798,-0.07564,4537.41,29210.69
2023-07-26,53.9848773,0.973659,4566.75,29354.97
2023-07-25,52.6991116,-0.81382,4567.46,29227.39
2023-07-24,53.1176761,-0.39526,4554.64,29176.92
2023-07-23,53.6704179,0.168603,4536.34,30084.54
2023-07-22,53.6704179,0.363872,4536.34,29771.8
2023-07-21,53.850574,0.628841,4536.34,29908.74
2023-07-20,53.2314675,0.563573,4534.87,29792.02
2023-07-19,54.1054707,0.167877,4565.72,29913.92
2023-07-18,53.4567422,-0.5386,4554.98,29856.56
2023-07-17,53.3858128,-0.60953,4522.79,30145.89
2023-07-16,53.4793716,-0.36155,4505.42,30249.13
2023-07-15,53.4793716,-0.37143,4505.42,30295.81
2023-07-14,53.5939436,0.659026,4505.42,30334.07
2023-07-13,53.6200965,1.517887,4510.04,31476.05
2023-07-12,53.1609942,1.583053,4472.16,30391.65
2023-07-11,51.1586998,-0.90576,4439.26,30620.95
2023-07-10,50.4399956,-1.62447,4409.53,30414.47
2023-07-09,50.4769142,-1.31543,4398.95,30171.23
2023-07-08,50.4769142,-1.3692,4398.95,30292.54
2023-07-07,50.4016617,-0.44782,4398.95,30342.26
2023-07-06,49.6557972,-2.16193,4411.59,29909.34
2023-07-05,52.6963548,1.644237,4446.82,30514.17
2023-07-04,52.6253742,1.794344,4455.59,30777.58
2023-07-03,52.6081135,1.777083,4455.59,31156.44
2023-07-02,52.7364615,1.980216,4450.38,30620.77
2023-07-01,52.7364615,2.167396,4450.38,30590.08
2023-06-30,52.6087811,3.763371,4450.38,30477.25
2023-06-29,52.3109322,4.349354,4396.44,30445.35
2023-06-28,53.2150304,5.875882,4376.86,30086.25
2023-06-27,52.8192193,5.474749,4378.41,30688.16
2023-06-26,53.0112181,5.666748,4328.82,30271.13
2023-06-25,53.5129365,6.124743,4348.33,30480.26
2023-06-24,53.5129365,5.360563,4348.33,30548.69
2023-06-23,53.5018147,4.259749,4348.33,30695.47
2023-06-22,53.306546,3.742356,4381.89,29912.28
2023-06-21,53.2217329,3.59452,4365.69,30027.3
2023-06-20,52.6678947,2.362939,4388.71,28327.49
2023-06-19,53.9375941,3.632638,4409.59,26851.03
2023-06-18,53.9953412,3.692105,4409.59,26336.21
2023-06-17,53.9953412,2.826075,4409.59,26510.68
2023-06-16,53.8409199,2.228285,4409.59,26327.46
2023-06-15,53.8507984,3.378142,4425.84,25576.39
2023-06-14,52.9349174,1.971146,4372.59,25124.68
2023-06-13,52.1022097,0.147244,4369.01,25918.73
2023-06-12,51.577941,-0.37703,4338.93,25902.5
2023-06-11,52.0644624,0.137828,4298.86,25940.17
2023-06-10,52.0644624,1.077718,4298.86,25851.24
2023-06-09,51.7923441,0.330532,4298.86,26480.38
2023-06-08,51.8461137,1.596398,4293.93,26508.22
2023-06-07,50.8494856,0.578106,4267.52,26346
2023-06-06,51.81773,0.807101,4283.85,27238.78
2023-06-05,51.052118,0.041489,4273.79,25760.1
2023-06-04,50.8310306,-0.11553,4282.37,27119.07
2023-06-03,50.8310306,1.532067,4282.37,27075.13
2023-06-02,50.7562457,0.410919,4282.37,27249.59
2023-06-01,50.5690657,0.748674,4221.02,26819.97
2023-05-31,48.8454102,-1.76952,4179.83,27219.66
2023-05-30,47.9615783,-3.79788,4205.52,27702.35
2023-05-29,47.3391486,-4.42031,4205.45,27745.88
2023-05-28,47.3444705,-4.44133,4205.45,28085.65
2023-05-27,47.3444705,-4.2493,4205.45,26868.35
2023-05-26,47.388194,-3.07826,4205.45,26719.29
2023-05-25,48.1523737,-1.42725,4151.28,26476.21
2023-05-24,49.2420661,-1.67072,4115.24,26334.82
2023-05-23,49.5641895,-1.92924,4145.58,27225.73
2023-05-22,49.6272132,-1.86621,4192.63,26851.28
2023-05-21,50.3049562,-1.09721,4191.98,26753.83
2023-05-20,50.3049562,-1.05416,4191.98,27129.59
2023-05-19,50.3032359,-0.70145,4191.98,26890.13
2023-05-18,51.1692663,0.05595,4198.05,26832.21
2023-05-17,51.6126346,0.788746,4158.77,27398.8
2023-05-16,50.4726562,-1.07333,4109.9,27036.65
2023-05-15,50.9637719,-0.58221,4136.28,27192.69
2023-05-14,51.954966,0.40898,4124.08,26930.64
2023-05-13,51.954966,0.59619,4124.08,26784.08
2023-05-12,51.9266341,1.784663,4124.08,26804.99
2023-05-11,50.9867439,2.309923,4130.62,27000.79
2023-05-10,51.4618116,3.329587,4137.64,27621.76
2023-05-09,50.2497157,1.405092,4119.17,27658.77
2023-05-08,50.2713796,1.426756,4138.12,27694.27
2023-05-07,51.0106294,2.242457,4136.25,28454.98
2023-05-06,51.0106294,3.38068,4136.25,28904.62
2023-05-05,50.9465637,4.205626,4136.25,29534.38
2023-05-04,49.2989632,2.000594,4061.22,28847.71
2023-05-03,50.3453268,2.031324,4090.75,29006.31
2023-05-02,49.8203919,1.289762,4119.58,28680.54
2023-05-01,50.6149271,2.084297,4167.87,28091.57
2023-04-30,51.7594567,3.585035,4169.48,29268.81
2023-04-29,51.7594567,4.358188,4169.48,29248.49
2023-04-28,51.785802,5.560908,4169.48,29340.26
2023-04-27,51.5937722,5.84682,4135.35,29473.79
2023-04-26,50.4664497,5.506019,4055.99,28422.7
2023-04-25,49.5796257,6.0506,4071.63,28307.6
2023-04-24,50.9127894,7.383764,4137.04,27525.34
2023-04-23,51.4934272,8.104066,4133.52,27591.38
2023-04-22,51.4934272,5.191734,4133.52,27817.5
2023-04-21,51.4021618,3.953793,4133.52,27276.91
2023-04-20,51.3591179,6.859839,4129.79,28245.99
2023-04-19,51.0046849,9.288802,4154.52,28822.68
2023-04-18,51.1133159,9.080057,4154.87,30397.55
2023-04-17,50.8238882,8.79063,4151.32,29445.04
2023-04-16,51.5459861,9.513837,4137.64,30315.36
2023-04-15,51.5459861,8.103689,4137.64,30318.5
2023-04-14,51.5459861,12.00518,4137.64,30485.7
2023-04-13,51.3587759,8.05504,4146.22,30399.07
2023-04-12,50.1419711,7.383407,4091.95,30139.05
2023-04-11,48.6768206,1.985167,4108.94,30235.06
2023-04-10,48.1322246,1.44057,4109.11,29652.98
2023-04-09,48.8446238,2.251879,4105.02,28333.05
2023-04-08,48.8446238,1.334857,4105.02,27947.79
2023-04-07,48.7681726,1.369905,4105.02,27925.86
2023-04-06,47.6299493,0.741572,4105.02,28044.14
2023-04-05,46.7409381,-0.85479,4090.38,28177.98
2023-04-04,47.2983695,-1.05267,4100.6,28168.09
2023-04-03,48.314003,-0.03703,4124.51,27790.22
2023-04-02,48.5306298,0.181028,4109.31,28199.31
2023-04-01,48.5306298,0.579124,4109.31,28411.03
2023-03-31,48.1744214,-0.11207,4109.31,28478.48
2023-03-30,47.4012686,-0.40509,4050.83,28033.56
2023-03-29,46.2248937,-2.1861,4027.81,28348.44
2023-03-28,45.7469526,-2.20198,3971.27,27268.13
2023-03-27,44.9604311,-2.9885,3977.53,27139.89
2023-03-26,43.5290256,-4.50065,3970.99,27994.33
2023-03-25,43.5290256,-5.26134,3970.99,27494.71
2023-03-24,43.389361,-5.15548,3970.99,27493.29
2023-03-23,46.3016929,-2.09981,3948.72,28333.97
2023-03-22,47.448369,-2.39323,3936.97,27307.44
2023-03-21,44.4992787,-5.37304,4002.87,28175.82
2023-03-20,41.7158834,-8.15644,3951.57,27767.24
2023-03-19,42.0332585,-7.84435,3916.64,28038.67
2023-03-18,42.0332585,-7.74376,3916.64,26965.88
2023-03-17,42.0321489,-8.16767,3916.64,27423.93
2023-03-16,43.4422975,-6.6652,3960.28,25052.79
2023-03-15,39.5408019,-10.4482,3891.93,24375.96
2023-03-14,43.3037355,-6.75679,3919.29,24746.07
2023-03-13,42.7585645,-7.30197,3855.76,24197.53
2023-03-12,46.6916541,-3.42312,3861.59,22163.95
2023-03-11,46.6916541,-4.35914,3861.59,20632.41
2023-03-10,46.5927443,-4.75732,3861.59,20187.24
2023-03-09,47.5097668,-3.38899,3918.32,20363.02
2023-03-08,47.3982672,-3.24223,3992.01,21718.08
2023-03-07,46.8883777,-4.88574,3986.37,22219.77
2023-03-06,47.5957297,-4.17839,4048.42,22429.76
2023-03-05,48.3510377,-3.301,4045.64,22435.51
2023-03-04,48.3510377,-3.81722,4045.64,22353.35
2023-03-03,48.3496017,-4.06173,4045.64,22362.68
2023-03-02,47.9515059,-4.22084,3981.35,23475.47
2023-03-01,48.2864909,-3.348,3951.39,23646.55
2023-02-28,47.8063602,-4.31858,3970.15,23147.35
2023-02-27,48.410993,-3.71395,3982.24,23522.87
2023-02-26,47.9489303,-4.20414,3970.04,23561.21
2023-02-25,47.9489303,-3.68657,3970.04,23175.38
2023-02-24,48.0296708,-3.06367,3970.04,23198.13
2023-02-23,48.7903642,-1.56168,4012.32,23947.49
2023-02-22,48.5448386,-1.37165,3991.05,24188.84
2023-02-21,48.4015008,-1.6159,3997.34,24436.35
2023-02-20,49.8416034,-0.17579,4079.09,24829.15
2023-02-19,49.872321,-0.23938,4079.09,24327.64
2023-02-18,49.872321,-0.34406,4079.09,24641.28
2023-02-17,49.8776128,-0.63976,4079.09,24565.6
2023-02-16,49.7770183,0.896187,4090.41,23623.47
2023-02-15,50.1998156,0.135187,4147.6,24307.84
2023-02-14,50.1074961,0.055969,4136.13,22220.8
2023-02-13,49.9890096,-0.06252,4137.29,21808.1
2023-02-12,50.0605298,0.164202,4090.46,21788.2
2023-02-11,50.0605298,-0.12478,4090.46,21870.87
2023-02-10,50.1147781,0.448897,4090.46,21651.18
2023-02-09,51.0507941,1.959409,4081.5,21819.04
2023-02-08,51.350066,1.791285,4117.86,22939.4
2023-02-07,50.8987544,1.177022,4164,23264.29
2023-02-06,50.640494,0.918762,4111.08,22760.11
2023-02-05,51.7741168,2.000341,4136.48,22955.67
2023-02-04,51.7741168,3.146404,4136.48,23331.85
2023-02-03,51.6520337,3.753815,4136.48,23449.32
2023-02-02,52.1682542,4.980359,4179.76,23471.87
2023-02-01,52.4113338,4.227844,4119.21,23723.77
2023-01-31,52.1723432,3.975971,4076.6,23139.28
2023-01-30,51.6344925,3.713541,4017.77,22840.14
2023-01-29,52.1249384,4.219283,4070.56,23774.57
2023-01-28,52.1249384,3.998002,4070.56,23031.09
2023-01-27,52.1530716,4.186483,4070.56,23078.73
2023-01-26,51.6355043,4.248608,4060.43,23032.78
2023-01-25,51.0933408,2.0707,4016.22,23117.86
2023-01-24,50.3520399,1.307123,4016.95,22636.47
2023-01-23,49.916492,0.871575,4019.81,22934.43
2023-01-22,50.0173967,0.983722,3972.61,22720.42
2023-01-21,50.0173967,0.809286,3972.61,22777.63
2023-01-20,50.1116963,1.169462,3972.61,22676.55
2023-01-19,50.2163808,1.953087,3898.85,21086.79
2023-01-18,50.5173735,2.060148,3928.86,20688.78
2023-01-17,48.8808315,-0.459,3990.97,21161.52
2023-01-16,50.0646283,0.724801,3999.09,21169.63
2023-01-15,50.0515274,0.766227,3999.09,20880.8
2023-01-14,50.0515274,0.294552,3999.09,20976.3
2023-01-13,49.8963278,1.216766,3999.09,19909.57
2023-01-12,50.1853056,3.586881,3983.17,18869.59
2023-01-11,49.6658813,4.204641,3969.61,17943.9
2023-01-10,49.0913851,2.405632,3919.25,17446.29
2023-01-09,49.5587805,2.873028,3892.09,17196.55
2023-01-08,49.7217322,2.999319,3895.08,17091.14
2023-01-07,49.7217322,2.492314,3895.08,16955.08
2023-01-06,49.7737754,2.688428,3895.08,16951.97
2023-01-05,48.6277133,1.523722,3808.1,16836.74
2023-01-04,47.8982187,0.585958,3852.97,16863.24
2023-01-03,47.1878952,-1.36334,3824.14,16679.86
2023-01-02,48.1834902,-0.36775,3839.5,16688.47
2023-01-01,48.1963727,-0.44063,3839.5,16625.08
2022-12-31,47.9209512,-0.45866,3839.5,16547.5
2022-12-30,47.9056555,1.100848,3839.5,16602.59
2022-12-29,48.126936,1.954085,3849.28,16642.34
2022-12-28,47.966589,1.819925,3783.22,16552.57
2022-12-27,47.3868964,0.832574,3829.25,16717.17
2022-12-26,49.0226405,2.468318,3844.82,16919.81
2022-12-25,49.0449173,2.208193,3844.82,16841.99
2022-12-24,49.0449173,3.035321,3844.82,16847.76
2022-12-23,49.0336745,3.082501,3844.82,16796.95
2022-12-22,49.2081107,3.188662,3822.39,16830.34
2022-12-21,48.9422341,3.087112,3878.44,16817.53
2022-12-20,48.2632937,1.854039,3821.62,16906.31
2022-12-19,48.4572252,2.047971,3817.66,16439.68
2022-12-18,49.3398271,2.972905,3852.36,16757.98
2022-12-17,49.3398271,3.210356,3852.36,16795.09
2022-12-16,49.2853002,2.763209,3852.36,16647.48
2022-12-15,49.7569753,3.155459,3895.75,17364.86
2022-12-14,48.6795617,1.184085,3995.32,17652.1
2022-12-13,46.5984243,-1.98384,4019.65,17781.32
2022-12-12,45.46124,-3.12102,3990.56,17206.44
2022-12-11,46.6857527,-1.93299,3934.38,17104.19
2022-12-10,46.6857527,-1.58769,3934.38,17128.72
2022-12-09,46.7224133,1.013834,3934.38,17133.15
2022-12-08,47.2294185,1.616228,3963.51,17233.47
2022-12-07,47.0853474,1.867169,3933.92,16848.13
2022-12-06,47.1039908,2.015879,3941.26,17089.5
2022-12-05,47.3122612,2.224149,3998.84,16974.83
2022-12-04,48.5512366,3.384305,4071.7,17130.49
2022-12-03,48.5512366,4.676772,4071.7,16908.24
2022-12-02,48.6370053,5.135299,4071.7,17088.66
2022-12-01,48.3796134,5.827428,4076.57,16967.13
2022-11-30,46.8048072,4.264756,4080.11,17168.57
2022-11-29,46.1728512,2.993933,3957.63,16444.98
2022-11-28,46.1466639,2.967746,3963.94,16217.32
2022-11-27,46.5543226,3.49623,4026.12,16444.63
2022-11-26,46.5543226,3.125286,4026.12,16464.28
